iter	Passed	Remaining
1668	35552	70956
1669	35573	70934
1670	35594	70912
1671	35615	70890
1672	35635	70866
1673	35655	70841
1674	35676	70820
1675	35698	70800
1676	35719	70779
1677	35740	70757
1678	35762	70736
1679	35782	70713
1680	35803	70690
1681	35823	70668
1682	35844	70645
1683	35865	70623
1684	35886	70600
1685	35906	70577
1686	35928	70558
1687	35949	70536
1688	35969	70512
1689	35991	70491
1690	36011	70468
1691	36032	70446
1692	36051	70420
1693	36073	70400
1694	36094	70378
1695	36116	70359
1696	36139	70340
1697	36160	70318
1698	36182	70299
1699	36204	70278
1700	36224	70254
1701	36244	70231
1702	36265	70210
1703	36286	70187
1704	36307	70165
1705	36328	70145
1706	36349	70122
1707	36371	70101
1708	36392	70079
1709	36411	70055
1710	36432	70033
1711	36452	70009
1712	36473	69987
1713	36494	69966
1714	36515	69944
1715	36536	69922
1716	36555	69896
1717	36576	69874
1718	36596	69849
1719	36616	69826
1720	36637	69804
1721	36660	69787
1722	36684	69771
1723	36708	69754
1724	36731	69737
1725	36753	69717
1726	36775	69697
1727	36797	69677
1728	36818	69654
1729	36838	69631
1730	36860	69610
1731	36880	69587
1732	36901	69565
1733	36922	69543
1734	36942	69520
1735	36962	69495
1736	36983	69475
1737	37004	69453
1738	37025	69431
1739	37045	69407
1740	37066	69384
1741	37086	69360
1742	37107	69339
1743	37130	69321
1744	37154	69305
1745	37177	69286
1746	37198	69266
1747	37220	69245
1748	37241	69224
1749	37263	69202
1750	37283	69179
1751	37304	69158
1752	37325	69135
1753	37345	69113
1754	37366	69091
1755	37387	69069
1756	37408	69046
1757	37430	69027
1758	37451	69005
1759	37472	68983
1760	37493	68961
1761	37514	68940
1762	37536	68919
1763	37557	68898
1764	37579	68878
1765	37604	68863
1766	37625	68842
1767	37644	68816
1768	37665	68794
1769	37685	68770
1770	37706	68749
1771	37728	68728
1772	37749	68707
1773	37771	68687
1774	37791	68664
1775	37811	68640
1776	37832	68618
1777	37853	68595
1778	37874	68573
1779	37894	68550
1780	37914	68527
1781	37934	68504
1782	37955	68481
1783	37976	68459
1784	37997	68437
1785	38018	68415
1786	38038	68393
1787	38059	68371
1788	38080	68348
1789	38100	68325
1790	38121	68303
1791	38146	68288
1792	38168	68269
1793	38189	68246
1794	38209	68224
1795	38231	68202
1796	38252	68181
1797	38272	68158
1798	38293	68136
1799	38314	68114
1800	38338	68098
1801	38375	68104
1802	38402	68094
1803	38426	68077
1804	38449	68058
1805	38474	68043
1806	38496	68024
1807	38518	68004
1808	38539	67981
1809	38559	67958
1810	38581	67938
1811	38601	67915
1812	38623	67894
1813	38644	67872
1814	38663	67847
1815	38684	67825
1816	38705	67803
1817	38724	67778
1818	38744	67755
1819	38766	67735
1820	38790	67717
1821	38810	67695
1822	38831	67672
1823	38851	67649
1824	38873	67628
1825	38895	67609
1826	38916	67587
1827	38937	67566
1828	38958	67543
1829	38979	67521
1830	38999	67498
1831	39019	67474
1832	39038	67449
1833	39060	67429
1834	39081	67407
1835	39102	67386
1836	39123	67364
1837	39144	67341
1838	39166	67322
1839	39190	67305
1840	39211	67283
1841	39232	67262
1842	39254	67240
1843	39276	67221
1844	39298	67202
1845	39319	67179
1846	39341	67158
1847	39361	67136
1848	39381	67112
1849	39401	67088
1850	39422	67067
1851	39445	67049
1852	39467	67028
1853	39487	67005
1854	39508	66982
1855	39528	66959
1856	39549	66937
1857	39569	66914
1858	39589	66891
1859	39610	66868
1860	39631	66847
1861	39653	66826
1862	39673	66804
1863	39694	66782
1864	39714	66759
1865	39734	66735
1866	39755	66713
1867	39776	66692
1868	39797	66670
1869	39821	66652
1870	39841	66630
1871	39862	66607
1872	39883	66585
1873	39904	66564
1874	39923	66538
1875	39943	66515
1876	39963	66492
1877	39984	66470
1878	40005	66449
1879	40026	66426
1880	40045	66402
1881	40065	66379
1882	40087	66357
1883	40106	66333
1884	40127	66311
1885	40147	66287
1886	40169	66267
1887	40193	66251
1888	40216	66232
1889	40237	66211
1890	40258	66188
1891	40277	66164
1892	40298	66142
1893	40320	66121
1894	40340	66099
1895	40361	66076
1896	40381	66053
1897	40400	66029
1898	40422	66008
1899	40444	65988
1900	40465	65965
1901	40488	65947
1902	40509	65926
1903	40531	65905
1904	40550	65881
1905	40571	65859
1906	40591	65836
1907	40612	65814
1908	40633	65792
1909	40654	65770
1910	40675	65749
1911	40697	65728
1912	40718	65707
1913	40739	65685
1914	40761	65664
1915	40782	65643
1916	40803	65622
1917	40823	65597
1918	40843	65575
1919	40864	65553
1920	40884	65530
1921	40905	65508
1922	40926	65486
1923	40947	65465
1924	40968	65443
1925	40988	65420
1926	41009	65397
1927	41030	65376
1928	41049	65352
1929	41070	65329
1930	41091	65307
1931	41112	65286
1932	41132	65262
1933	41153	65241
1934	41175	65220
1935	41198	65202
1936	41224	65188
1937	41245	65167
1938	41267	65147
1939	41288	65125
1940	41309	65103
1941	41330	65082
1942	41351	65059
1943	41371	65037
1944	41392	65014
1945	41413	64993
1946	41433	64970
1947	41454	64948
1948	41474	64924
1949	41494	64901
1950	41515	64880
1951	41537	64860
1952	41557	64836
1953	41577	64814
1954	41598	64790
1955	41619	64769
1956	41642	64750
1957	41664	64731
1958	41686	64710
1959	41707	64688
1960	41728	64667
1961	41750	64647
1962	41769	64623
1963	41792	64604
1964	41813	64582
1965	41833	64558
1966	41855	64538
1967	41876	64516
1968	41896	64494
1969	41917	64471
1970	41937	64449
1971	41958	64427
1972	41978	64404
1973	42000	64383
1974	42022	64362
1975	42043	64342
1976	42064	64320
1977	42085	64298
1978	42108	64279
1979	42132	64262
1980	42153	64241
1981	42174	64218
1982	42194	64195
1983	42217	64177
1984	42240	64158
1985	42261	64136
1986	42282	64115
1987	42304	64095
1988	42325	64072
1989	42346	64051
1990	42366	64028
1991	42388	64008
1992	42410	63987
1993	42432	63967
1994	42451	63943
1995	42472	63921
1996	42493	63899
1997	42513	63876
1998	42532	63852
1999	42552	63828
2000	42573	63806
2001	42594	63785
2002	42615	63763
2003	42636	63741
2004	42657	63720
2005	42677	63697
2006	42698	63676
2007	42719	63654
2008	42740	63632
2009	42762	63611
2010	42782	63588
2011	42803	63566
2012	42822	63543
2013	42842	63519
2014	42863	63496
2015	42884	63475
2016	42905	63453
2017	42926	63431
2018	42947	63410
2019	42968	63388
2020	42988	63366
2021	43009	63344
2022	43030	63322
2023	43051	63301
2024	43072	63279
2025	43093	63257
2026	43113	63233
2027	43133	63212
2028	43154	63189
2029	43174	63166
2030	43194	63143
2031	43217	63124
2032	43241	63107
2033	43266	63091
2034	43289	63072
2035	43311	63053
2036	43331	63029
2037	43353	63008
2038	43374	62987
2039	43394	62964
2040	43414	62940
2041	43435	62919
2042	43456	62898
2043	43478	62878
2044	43500	62857
2045	43522	62836
2046	43543	62815
2047	43563	62793
2048	43594	62784
2049	43617	62766
2050	43637	62744
2051	43659	62723
2052	43680	62701
2053	43700	62677
2054	43723	62659
2055	43743	62637
2056	43765	62616
2057	43786	62594
2058	43807	62572
2059	43828	62551
2060	43849	62530
2061	43870	62508
2062	43892	62487
2063	43913	62466
2064	43934	62443
2065	43954	62421
2066	43975	62400
2067	43998	62380
2068	44019	62359
2069	44043	62342
2070	44065	62320
2071	44086	62299
2072	44107	62278
2073	44128	62256
2074	44149	62235
2075	44171	62214
2076	44193	62194
2077	44215	62173
2078	44244	62163
2079	44272	62151
2080	44294	62131
2081	44317	62113
2082	44342	62096
2083	44368	62081
2084	44392	62064
2085	44418	62049
2086	44444	62034
2087	44469	62018
2088	44492	61999
2089	44514	61980
2090	44537	61960
2091	44557	61937
2092	44579	61917
2093	44601	61896
2094	44622	61874
2095	44642	61852
2096	44665	61832
2097	44687	61812
2098	44707	61788
2099	44728	61767
2100	44749	61746
2101	44770	61724
2102	44792	61703
2103	44813	61682
2104	44835	61662
2105	44857	61641
2106	44877	61618
2107	44899	61598
2108	44921	61578
2109	44946	61562
2110	44968	61541
2111	44989	61519
2112	45011	61498
2113	45032	61477
2114	45053	61455
2115	45074	61434
2116	45096	61414
2117	45119	61394
2118	45139	61371
2119	45160	61349
2120	45181	61328
2121	45202	61306
2122	45223	61285
2123	45244	61262
2124	45264	61240
2125	45285	61218
2126	45307	61198
2127	45332	61182
2128	45352	61158
2129	45374	61138
2130	45395	61117
2131	45417	61096
2132	45440	61077
2133	45461	61054
2134	45482	61033
2135	45504	61013
2136	45525	60991
2137	45546	60969
2138	45566	60947
2139	45588	60926
2140	45611	60907
2141	45632	60886
2142	45655	60866
2143	45677	60846
2144	45698	60824
2145	45720	60804
2146	45742	60783
2147	45764	60763
2148	45786	60743
2149	45807	60721
2150	45831	60703
2151	45855	60685
2152	45876	60664
2153	45898	60644
2154	45920	60623
2155	45942	60602
2156	45963	60581
2157	45984	60560
2158	46005	60537
2159	46024	60514
2160	46045	60491
2161	46066	60469
2162	46087	60448
2163	46108	60426
2164	46129	60405
2165	46151	60384
2166	46172	60362
2167	46195	60343
2168	46221	60328
2169	46243	60308
2170	46263	60285
2171	46285	60265
2172	46308	60245
2173	46330	60225
2174	46354	60208
2175	46377	60188
2176	46398	60166
2177	46418	60143
2178	46438	60120
2179	46459	60099
2180	46481	60078
2181	46502	60056
2182	46522	60033
2183	46543	60012
2184	46564	59990
2185	46587	59971
2186	46609	59950
2187	46629	59928
2188	46649	59905
2189	46669	59881
2190	46690	59859
2191	46710	59837
2192	46731	59815
2193	46752	59793
2194	46774	59772
2195	46796	59752
2196	46818	59732
2197	46839	59710
2198	46859	59687
2199	46879	59665
2200	46901	59643
2201	46923	59623
2202	46944	59602
2203	46964	59579
2204	46985	59557
2205	47005	59535
2206	47027	59513
2207	47047	59491
2208	47067	59468
2209	47089	59447
2210	47109	59425
2211	47131	59404
2212	47151	59380
2213	47171	59358
2214	47191	59336
2215	47212	59314
2216	47233	59292
2217	47254	59270
2218	47275	59248
2219	47294	59224
2220	47315	59203
2221	47338	59184
2222	47360	59163
2223	47385	59146
2224	47407	59126
2225	47428	59104
2226	47448	59082
2227	47469	59060
2228	47490	59037
2229	47511	59016
2230	47532	58995
2231	47551	58971
2232	47573	58949
2233	47593	58927
2234	47613	58904
2235	47633	58881
2236	47654	58859
2237	47674	58837
2238	47696	58816
2239	47716	58793
2240	47738	58773
2241	47758	58750
2242	47779	58728
2243	47800	58706
2244	47820	58684
2245	47842	58663
2246	47862	58640
2247	47885	58621
2248	47906	58599
2249	47925	58575
2250	47946	58553
2251	47966	58530
2252	47985	58507
2253	48007	58486
2254	48033	58470
2255	48058	58454
2256	48082	58435
2257	48104	58416
2258	48126	58395
2259	48147	58373
2260	48167	58350
2261	48187	58328
2262	48208	58305
2263	48229	58284
2264	48251	58263
2265	48272	58242
2266	48294	58221
2267	48315	58200
2268	48337	58180
2269	48359	58158
2270	48381	58139
2271	48402	58117
2272	48427	58099
2273	48449	58080
2274	48471	58059
2275	48492	58037
2276	48513	58015
2277	48533	57993
2278	48553	57970
2279	48574	57948
2280	48595	57926
2281	48616	57904
2282	48637	57883
2283	48656	57859
2284	48677	57838
2285	48697	57815
2286	48718	57792
2287	48738	57769
2288	48758	57747
2289	48779	57725
2290	48799	57703
2291	48820	57681
2292	48841	57659
2293	48862	57638
2294	48885	57618
2295	48906	57596
2296	48926	57574
2297	48947	57552
2298	48969	57532
2299	48989	57509
2300	49010	57487
2301	49032	57467
2302	49054	57446
2303	49076	57426
2304	49097	57404
2305	49119	57384
2306	49140	57362
2307	49161	57340
2308	49182	57318
2309	49202	57296
2310	49222	57273
2311	49242	57251
2312	49264	57230
2313	49285	57208
2314	49306	57186
2315	49327	57165
2316	49347	57142
2317	49368	57120
2318	49390	57100
2319	49413	57081
2320	49435	57061
2321	49459	57042
2322	49480	57020
2323	49502	57000
2324	49522	56977
2325	49543	56955
2326	49562	56932
2327	49583	56909
2328	49602	56886
2329	49622	56864
2330	49643	56841
2331	49663	56819
2332	49684	56797
2333	49705	56775
2334	49726	56754
2335	49746	56731
2336	49767	56709
2337	49788	56687
2338	49809	56667
2339	49829	56643
2340	49850	56622
2341	49871	56601
2342	49892	56579
2343	49912	56556
2344	49935	56536
2345	49957	56515
2346	49979	56495
2347	49999	56473
2348	50020	56451
2349	50040	56428
2350	50064	56409
2351	50084	56387
2352	50105	56366
2353	50128	56346
2354	50149	56325
2355	50171	56303
2356	50192	56283
2357	50215	56263
2358	50235	56241
2359	50254	56216
2360	50276	56196
2361	50297	56174
2362	50319	56153
2363	50341	56133
2364	50364	56114
2365	50387	56094
2366	50407	56072
2367	50429	56051
2368	50450	56030
2369	50472	56009
2370	50496	55990
2371	50519	55972
2372	50542	55952
2373	50564	55931
2374	50586	55911
2375	50609	55891
2376	50629	55869
2377	50650	55847
2378	50671	55826
2379	50692	55803
2380	50714	55784
2381	50736	55763
2382	50756	55741
2383	50778	55720
2384	50799	55698
2385	50821	55678
2386	50843	55656
2387	50862	55633
2388	50886	55615
2389	50910	55596
2390	50933	55576
2391	50954	55555
2392	50976	55535
2393	50998	55514
2394	51020	55493
2395	51040	55470
2396	51060	55448
2397	51080	55426
2398	51101	55404
2399	51124	55385
2400	51148	55366
2401	51169	55344
2402	51190	55323
2403	51211	55301
2404	51232	55280
2405	51254	55258
2406	51275	55238
2407	51297	55217
2408	51319	55196
2409	51341	55175
2410	51359	55151
2411	51382	55131
2412	51402	55109
2413	51424	55088
2414	51444	55065
2415	51466	55044
2416	51487	55023
2417	51508	55001
2418	51532	54983
2419	51554	54962
2420	51576	54942
2421	51598	54921
2422	51621	54902
2423	51641	54880
2424	51662	54857
2425	51683	54836
2426	51706	54816
2427	51727	54795
2428	51749	54775
2429	51770	54753
2430	51792	54732
2431	51813	54710
2432	51834	54689
2433	51857	54669
2434	51876	54646
2435	51896	54623
2436	51918	54603
2437	51939	54581
2438	51961	54560
2439	51983	54539
2440	52004	54518
2441	52026	54498
2442	52047	54476
2443	52068	54454
2444	52088	54431
2445	52110	54411
2446	52131	54390
2447	52153	54369
2448	52174	54347
2449	52197	54327
2450	52221	54309
2451	52246	54291
2452	52278	54282
2453	52304	54265
2454	52329	54247
2455	52353	54228
2456	52374	54207
2457	52395	54186
2458	52416	54164
2459	52438	54144
2460	52460	54123
2461	52481	54101
2462	52504	54081
2463	52527	54062
2464	52550	54043
2465	52571	54021
2466	52593	54000
2467	52614	53979
2468	52635	53956
2469	52656	53935
2470	52677	53914
2471	52699	53892
2472	52720	53871
2473	52742	53851
2474	52766	53832
2475	52787	53810
2476	52809	53789
2477	52828	53766
2478	52850	53745
2479	52872	53724
2480	52893	53703
2481	52914	53681
2482	52935	53660
2483	52957	53639
2484	52977	53617
2485	52998	53595
2486	53020	53574
2487	53041	53553
2488	53064	53533
2489	53086	53513
2490	53107	53490
2491	53128	53469
2492	53150	53448
2493	53171	53426
2494	53191	53404
2495	53211	53381
2496	53232	53360
2497	53254	53339
2498	53274	53316
2499	53295	53295
2500	53316	53273
2501	53336	53251
2502	53358	53230
2503	53379	53209
2504	53401	53188
2505	53422	53166
2506	53445	53146
2507	53465	53124
2508	53486	53103
2509	53508	53081
2510	53528	53059
2511	53549	53038
2512	53572	53018
2513	53595	52998
2514	53616	52976
2515	53638	52956
2516	53660	52935
2517	53680	52913
2518	53700	52890
2519	53722	52869
2520	53743	52847
2521	53763	52825
2522	53785	52804
2523	53804	52781
2524	53824	52759
2525	53845	52736
2526	53866	52714
2527	53887	52693
2528	53907	52671
2529	53928	52649
2530	53949	52628
2531	53971	52606
2532	53992	52585
2533	54014	52565
2534	54037	52544
2535	54057	52522
2536	54079	52501
2537	54100	52480
2538	54120	52458
2539	54140	52435
2540	54162	52415
2541	54182	52392
2542	54204	52371
2543	54226	52350
2544	54246	52328
2545	54266	52305
2546	54288	52284
2547	54308	52262
2548	54330	52241
2549	54351	52220
2550	54372	52198
2551	54395	52178
2552	54414	52155
2553	54435	52133
2554	54457	52113
2555	54480	52093
2556	54502	52072
2557	54523	52051
2558	54544	52029
2559	54565	52007
2560	54586	51986
2561	54609	51966
2562	54632	51947
2563	54654	51925
2564	54676	51905
2565	54696	51882
2566	54718	51861
2567	54739	51840
2568	54759	51818
2569	54780	51796
2570	54801	51774
2571	54823	51753
2572	54843	51731
2573	54863	51709
2574	54885	51688
2575	54907	51667
2576	54928	51645
2577	54950	51625
2578	54973	51605
2579	54996	51585
2580	55019	51565
2581	55039	51543
2582	55063	51524
2583	55083	51502
2584	55104	51480
2585	55126	51460
2586	55147	51438
2587	55168	51416
2588	55188	51394
2589	55209	51372
2590	55228	51349
2591	55250	51328
2592	55272	51307
2593	55294	51286
2594	55315	51265
2595	55337	51244
2596	55358	51222
2597	55380	51202
2598	55405	51184
2599	55427	51164
2600	55450	51144
2601	55471	51122
2602	55493	51101
2603	55514	51080
2604	55536	51059
2605	55557	51037
2606	55578	51016
2607	55598	50994
2608	55620	50973
2609	55642	50952
2610	55663	50930
2611	55685	50910
2612	55708	50889
2613	55729	50868
2614	55750	50847
2615	55771	50825
2616	55793	50804
2617	55815	50783
2618	55836	50762
2619	55858	50741
2620	55880	50720
2621	55901	50699
2622	55922	50677
2623	55944	50656
2624	55964	50634
2625	55985	50612
2626	56005	50590
2627	56025	50568
2628	56046	50546
2629	56066	50523
2630	56087	50502
2631	56109	50481
2632	56129	50459
2633	56150	50436
2634	56171	50415
2635	56192	50393
2636	56213	50372
2637	56235	50352
2638	56258	50331
2639	56278	50309
2640	56298	50287
2641	56319	50265
2642	56339	50242
2643	56359	50220
2644	56380	50199
2645	56400	50176
2646	56420	50154
2647	56441	50132
2648	56462	50110
2649	56482	50088
2650	56503	50066
2651	56525	50045
2652	56546	50024
2653	56567	50002
2654	56589	49981
2655	56608	49958
2656	56629	49937
2657	56651	49915
2658	56674	49896
2659	56699	49878
2660	56723	49859
2661	56745	49838
2662	56766	49816
2663	56787	49795
2664	56808	49773
2665	56828	49751
2666	56848	49728
2667	56867	49705
2668	56888	49683
2669	56908	49661
2670	56928	49639
2671	56949	49617
2672	56970	49596
2673	56991	49574
2674	57012	49552
2675	57032	49530
2676	57051	49507
2677	57072	49485
2678	57092	49463
2679	57111	49439
2680	57132	49418
2681	57153	49396
2682	57174	49374
2683	57195	49353
2684	57214	49330
2685	57236	49309
2686	57257	49287
2687	57278	49265
2688	57298	49244
2689	57320	49223
2690	57342	49202
2691	57364	49181
2692	57383	49158
2693	57404	49136
2694	57425	49115
2695	57446	49093
2696	57467	49071
2697	57489	49051
2698	57510	49029
2699	57530	49007
2700	57550	48985
2701	57571	48963
2702	57591	48941
2703	57615	48921
2704	57638	48902
2705	57660	48881
2706	57682	48860
2707	57702	48837
2708	57723	48816
2709	57743	48794
2710	57766	48774
2711	57788	48753
2712	57809	48732
2713	57830	48710
2714	57850	48688
2715	57869	48665
2716	57891	48644
2717	57913	48623
2718	57934	48602
2719	57955	48580
2720	57976	48558
2721	57997	48537
2722	58017	48515
2723	58036	48491
2724	58056	48468
2725	58076	48446
2726	58098	48425
2727	58120	48404
2728	58140	48382
2729	58160	48360
2730	58182	48339
2731	58202	48317
2732	58223	48296
2733	58243	48273
2734	58263	48251
2735	58283	48229
2736	58304	48207
2737	58325	48185
2738	58345	48163
2739	58367	48142
2740	58388	48121
2741	58410	48100
2742	58430	48078
2743	58453	48057
2744	58473	48035
2745	58495	48014
2746	58517	47993
2747	58542	47975
2748	58563	47954
2749	58584	47932
2750	58604	47910
2751	58625	47888
2752	58646	47866
2753	58667	47845
2754	58688	47824
2755	58710	47803
2756	58732	47783
2757	58755	47763
2758	58778	47742
2759	58798	47720
2760	58819	47698
2761	58839	47676
2762	58858	47653
2763	58881	47633
2764	58903	47612
2765	58925	47591
2766	58945	47569
2767	58966	47548
2768	58986	47525
2769	59006	47503
2770	59027	47481
2771	59048	47460
2772	59068	47438
2773	59089	47416
2774	59111	47395
2775	59133	47375
2776	59153	47352
2777	59174	47330
2778	59193	47308
2779	59214	47286
2780	59233	47263
2781	59253	47240
2782	59272	47218
2783	59292	47195
2784	59313	47173
2785	59334	47152
2786	59353	47129
2787	59373	47107
2788	59395	47085
2789	59415	47063
2790	59437	47043
2791	59460	47023
2792	59481	47001
2793	59502	46979
2794	59522	46957
2795	59543	46935
2796	59564	46915
2797	59586	46893
2798	59606	46872
2799	59628	46850
2800	59648	46828
2801	59669	46806
2802	59690	46785
2803	59710	46762
2804	59731	46741
2805	59751	46719
2806	59773	46698
2807	59797	46679
2808	59820	46659
2809	59841	46637
2810	59862	46616
2811	59883	46595
2812	59904	46573
2813	59926	46552
2814	59946	46530
2815	59967	46508
2816	59987	46486
2817	60008	46464
2818	60028	46442
2819	60049	46421
2820	60069	46399
2821	60091	46377
2822	60110	46355
2823	60131	46333
2824	60151	46311
2825	60171	46289
2826	60192	46267
2827	60213	46245
2828	60231	46222
2829	60253	46201
2830	60272	46178
2831	60292	46156
2832	60313	46134
2833	60334	46113
2834	60357	46093
2835	60379	46072
2836	60401	46051
2837	60421	46029
2838	60442	46007
2839	60463	45986
2840	60483	45964
2841	60504	45942
2842	60523	45919
2843	60543	45897
2844	60563	45874
2845	60582	45852
2846	60603	45830
2847	60624	45808
2848	60644	45787
2849	60665	45765
2850	60686	45743
2851	60707	45722
2852	60727	45700
2853	60748	45678
2854	60768	45655
2855	60790	45635
2856	60812	45614
2857	60834	45594
2858	60858	45574
2859	60880	45553
2860	60900	45531
2861	60921	45510
2862	60942	45488
2863	60963	45467
2864	60983	45444
2865	61004	45423
2866	61026	45402
2867	61046	45380
2868	61066	45357
2869	61085	45335
2870	61106	45313
2871	61126	45291
2872	61145	45268
2873	61167	45247
2874	61187	45225
2875	61209	45204
2876	61231	45184
2877	61252	45162
2878	61275	45142
2879	61299	45123
2880	61321	45102
2881	61341	45080
2882	61362	45058
2883	61383	45037
2884	61404	45015
2885	61425	44994
2886	61447	44973
2887	61468	44951
2888	61489	44930
2889	61510	44908
2890	61530	44886
2891	61551	44865
2892	61570	44842
2893	61591	44820
2894	61611	44798
2895	61632	44777
2896	61655	44757
2897	61676	44735
2898	61698	44714
2899	61719	44693
2900	61739	44671
2901	61760	44649
2902	61781	44627
2903	61801	44606
2904	61823	44585
2905	61845	44564
2906	61867	44543
2907	61892	44525
2908	61916	44505
2909	61938	44485
2910	61958	44462
2911	61979	44441
2912	62000	44419
2913	62020	44397
2914	62042	44377
2915	62063	44355
2916	62084	44333
2917	62105	44312
2918	62126	44290
2919	62145	44268
2920	62167	44247
2921	62190	44226
2922	62214	44207
2923	62235	44186
2924	62256	44164
2925	62277	44143
2926	62298	44122
2927	62319	44100
2928	62338	44077
2929	62359	44056
2930	62381	44035
2931	62403	44014
2932	62425	43993
2933	62445	43971
2934	62466	43949
2935	62486	43927
2936	62507	43906
2937	62528	43884
2938	62549	43863
2939	62570	43842
2940	62591	43820
2941	62613	43799
2942	62634	43778
2943	62656	43757
2944	62679	43736
2945	62757	43755
2946	62788	43740
2947	62818	43725
2948	62845	43708
2949	62867	43687
2950	62888	43666
2951	62911	43645
2952	62934	43625
2953	62955	43604
2954	62976	43582
2955	62997	43561
2956	63018	43539
2957	63039	43518
2958	63058	43495
2959	63079	43473
2960	63099	43451
2961	63120	43430
2962	63141	43408
2963	63162	43387
2964	63184	43366
2965	63204	43343
2966	63224	43322
2967	63246	43300
2968	63266	43278
2969	63287	43256
2970	63307	43235
2971	63328	43213
2972	63349	43191
2973	63370	43170
2974	63390	43148
2975	63410	43125
2976	63431	43104
2977	63453	43083
2978	63474	43061
2979	63495	43040
2980	63517	43019
2981	63538	42998
2982	63560	42977
2983	63588	42960
2984	63613	42941
2985	63635	42920
2986	63656	42899
2987	63677	42878
2988	63699	42856
2989	63720	42835
2990	63739	42812
2991	63760	42791
2992	63782	42770
2993	63802	42748
2994	63823	42726
2995	63843	42704
2996	63863	42682
2997	63884	42660
2998	63907	42640
2999	63931	42621
3000	63956	42602
3001	63980	42582
3002	64002	42561
3003	64022	42539
3004	64044	42518
3005	64065	42496
3006	64085	42474
3007	64104	42452
3008	64124	42429
3009	64144	42407
3010	64165	42386
3011	64186	42364
3012	64206	42342
3013	64226	42320
3014	64248	42299
3015	64267	42277
3016	64287	42254
3017	64307	42232
3018	64327	42210
3019	64348	42188
3020	64369	42167
3021	64391	42146
3022	64411	42124
3023	64433	42103
3024	64456	42082
3025	64476	42061
3026	64497	42039
3027	64518	42018
3028	64540	41997
3029	64560	41975
3030	64581	41953
3031	64602	41932
3032	64625	41911
3033	64645	41889
3034	64665	41867
3035	64686	41845
3036	64708	41825
3037	64730	41804
3038	64751	41782
3039	64770	41760
3040	64789	41737
3041	64810	41715
3042	64833	41695
3043	64855	41674
3044	64875	41652
3045	64895	41630
3046	64917	41609
3047	64938	41587
3048	64958	41565
3049	64979	41544
3050	65002	41524
3051	65027	41504
3052	65050	41484
3053	65070	41462
3054	65093	41442
3055	65115	41421
3056	65135	41399
3057	65155	41377
3058	65176	41355
3059	65197	41334
3060	65219	41313
3061	65239	41291
3062	65260	41270
3063	65280	41247
3064	65301	41225
3065	65322	41204
3066	65342	41182
3067	65362	41160
3068	65383	41138
3069	65404	41117
3070	65424	41095
3071	65445	41074
3072	65466	41052
3073	65487	41030
3074	65508	41009
3075	65528	40987
3076	65550	40966
3077	65571	40945
3078	65592	40923
3079	65612	40901
3080	65634	40880
3081	65661	40862
3082	65684	40842
3083	65705	40821
3084	65727	40800
3085	65749	40779
3086	65771	40758
3087	65792	40737
3088	65813	40715
3089	65834	40693
3090	65855	40672
3091	65876	40650
3092	65897	40629
3093	65918	40607
3094	65938	40585
3095	65958	40563
3096	65979	40542
3097	65999	40520
3098	66023	40500
3099	66048	40481
3100	66070	40460
3101	66093	40440
3102	66115	40419
3103	66137	40398
3104	66160	40378
3105	66182	40357
3106	66204	40336
3107	66227	40316
3108	66248	40294
3109	66270	40273
3110	66292	40252
3111	66313	40231
3112	66334	40209
3113	66354	40187
3114	66374	40165
3115	66395	40144
3116	66416	40122
3117	66436	40100
3118	66457	40079
3119	66478	40057
3120	66498	40035
3121	66520	40014
3122	66540	39992
3123	66561	39971
3124	66583	39949
3125	66607	39930
3126	66628	39908
3127	66650	39887
3128	66672	39866
3129	66693	39845
3130	66723	39829
3131	66743	39807
3132	66763	39785
3133	66783	39763
3134	66804	39741
3135	66825	39720
3136	66845	39698
3137	66866	39676
3138	66887	39655
3139	66909	39634
3140	66930	39612
3141	66951	39591
3142	66971	39569
3143	66992	39548
3144	67013	39526
3145	67034	39504
3146	67055	39483
3147	67077	39462
3148	67102	39443
3149	67126	39423
3150	67151	39404
3151	67173	39383
3152	67194	39361
3153	67215	39340
3154	67235	39318
3155	67255	39296
3156	67276	39274
3157	67296	39252
3158	67317	39231
3159	67338	39209
3160	67359	39188
3161	67382	39168
3162	67409	39149
3163	67434	39130
3164	67455	39109
3165	67475	39087
3166	67496	39065
3167	67516	39043
3168	67538	39022
3169	67560	39001
3170	67583	38981
3171	67604	38960
3172	67625	38938
3173	67646	38916
3174	67666	38894
3175	67687	38873
3176	67708	38851
3177	67727	38829
3178	67749	38808
3179	67771	38787
3180	67792	38765
3181	67813	38744
3182	67832	38722
3183	67854	38700
3184	67875	38679
3185	67897	38658
3186	67917	38636
3187	67938	38614
3188	67959	38593
3189	67980	38571
3190	68001	38550
3191	68023	38529
3192	68042	38507
3193	68063	38485
3194	68085	38464
3195	68107	38443
3196	68129	38422
3197	68153	38403
3198	68175	38381
3199	68194	38359
3200	68216	38338
3201	68237	38317
3202	68258	38295
3203	68278	38273
3204	68299	38251
3205	68319	38229
3206	68338	38207
3207	68359	38186
3208	68380	38164
3209	68401	38143
3210	68422	38121
3211	68443	38099
3212	68463	38077
3213	68485	38056
3214	68506	38035
3215	68525	38013
3216	68547	37991
3217	68570	37971
3218	68593	37951
3219	68614	37929
3220	68634	37907
3221	68655	37886
