iter	Accuracy	MultiClass
937	0.7261904762	1.049275301
938	0.7262755102	1.048891402
939	0.7261904762	1.048501857
940	0.7261904762	1.048115467
941	0.7261904762	1.047745436
942	0.7263605442	1.04737798
943	0.7263605442	1.046986358
944	0.7263605442	1.046590003
945	0.7265306122	1.046214076
946	0.7265306122	1.045810912
947	0.7264455782	1.045423443
948	0.7265306122	1.04502169
949	0.7266156463	1.044655645
950	0.7265306122	1.044279553
951	0.7266156463	1.043906698
952	0.7267006803	1.043530356
953	0.7267006803	1.043153018
954	0.7267857143	1.042754753
955	0.7269557823	1.042381816
956	0.7270408163	1.042015273
957	0.7270408163	1.041643498
958	0.7269557823	1.041284678
959	0.7270408163	1.040927934
960	0.7270408163	1.040557654
961	0.7271258503	1.040192107
962	0.7271258503	1.039805219
963	0.7272108844	1.039430455
964	0.7272959184	1.039040494
965	0.7273809524	1.03866299
966	0.7275510204	1.038272282
967	0.7275510204	1.037879747
968	0.7275510204	1.037511709
969	0.7275510204	1.037157373
970	0.7277210884	1.036780034
971	0.7277210884	1.036423954
972	0.7277210884	1.036057743
973	0.7278061224	1.035688377
974	0.7278061224	1.035313198
975	0.7277210884	1.034946405
976	0.7277210884	1.034580942
977	0.7277210884	1.034210164
978	0.7278061224	1.033865875
979	0.7277210884	1.033500495
980	0.7278061224	1.033151141
981	0.7277210884	1.032789415
982	0.7276360544	1.032432338
983	0.7276360544	1.032066792
984	0.7277210884	1.031685384
985	0.7277210884	1.031324654
986	0.7277210884	1.030953211
987	0.7278911565	1.030606847
988	0.7278061224	1.030228014
989	0.7278911565	1.02987401
990	0.7278911565	1.029529224
991	0.7278911565	1.029155871
992	0.7279761905	1.028834087
993	0.7279761905	1.028482824
994	0.7279761905	1.028124668
995	0.7279761905	1.027786608
996	0.7278911565	1.027449876
997	0.7279761905	1.027103014
998	0.7280612245	1.026758311
999	0.7282312925	1.026408459
1000	0.7282312925	1.026058524
1001	0.7282312925	1.02571025
1002	0.7282312925	1.025354253
1003	0.7284013605	1.025003156
1004	0.7284013605	1.024651809
1005	0.7284013605	1.024309016
1006	0.7284013605	1.023988892
1007	0.7284863946	1.023638127
1008	0.7284863946	1.023275404
1009	0.7285714286	1.022938589
1010	0.7287414966	1.022569887
1011	0.7287414966	1.022204673
1012	0.7285714286	1.021863457
1013	0.7288265306	1.021501731
1014	0.7289965986	1.021135354
1015	0.7290816327	1.020779938
1016	0.7290816327	1.020433989
1017	0.7291666667	1.020090116
1018	0.7291666667	1.019723158
1019	0.7290816327	1.019395561
1020	0.7290816327	1.019054678
1021	0.7290816327	1.018715621
1022	0.7292517007	1.018371167
1023	0.7292517007	1.018028373
1024	0.7293367347	1.017669387
1025	0.7293367347	1.017326179
1026	0.7294217687	1.016963538
1027	0.7294217687	1.016601646
1028	0.7293367347	1.016248638
1029	0.7293367347	1.015886164
1030	0.7292517007	1.015544782
1031	0.7291666667	1.015214196
1032	0.7291666667	1.014893409
1033	0.7290816327	1.014542062
1034	0.7291666667	1.014202756
1035	0.7290816327	1.013880059
1036	0.7292517007	1.013553708
1037	0.7292517007	1.013201281
1038	0.7293367347	1.012864965
1039	0.7294217687	1.012532635
1040	0.7292517007	1.012205537
1041	0.7294217687	1.011854854
1042	0.7294217687	1.011525181
1043	0.7293367347	1.011192187
1044	0.7292517007	1.010838183
1045	0.7293367347	1.010537159
1046	0.7292517007	1.01020267
1047	0.7292517007	1.009883128
1048	0.7292517007	1.009564251
1049	0.7292517007	1.009220793
1050	0.7293367347	1.008889957
1051	0.7292517007	1.008591591
1052	0.7292517007	1.008248798
1053	0.7293367347	1.007894046
1054	0.7292517007	1.007566117
1055	0.7294217687	1.007246825
1056	0.7293367347	1.00690345
1057	0.7293367347	1.006564559
1058	0.7293367347	1.00624427
1059	0.7294217687	1.005900314
1060	0.7294217687	1.005556275
1061	0.7294217687	1.005240885
1062	0.7294217687	1.004899421
1063	0.7294217687	1.004568336
1064	0.7295918367	1.004252614
1065	0.7297619048	1.003937058
1066	0.7297619048	1.003618596
1067	0.7298469388	1.003297559
1068	0.7299319728	1.002960164
1069	0.7299319728	1.002653825
1070	0.7300170068	1.002335446
1071	0.7301020408	1.001993068
1072	0.7301020408	1.001648946
1073	0.7301020408	1.001324006
1074	0.7303571429	1.000997406
1075	0.7302721088	1.000665657
1076	0.7302721088	1.000352011
1077	0.7303571429	1.000031639
1078	0.7303571429	0.9997011353
1079	0.7305272109	0.9993893163
1080	0.7305272109	0.999058896
1081	0.7305272109	0.9987655951
1082	0.7305272109	0.9984674778
1083	0.7306122449	0.9981397979
1084	0.7306122449	0.9978417637
1085	0.7306122449	0.9975233013
1086	0.7306122449	0.9972116483
1087	0.7306972789	0.9969019883
1088	0.7307823129	0.9965748067
1089	0.7308673469	0.9962639841
1090	0.7307823129	0.995956068
1091	0.7307823129	0.9956191705
1092	0.7306972789	0.99528219
1093	0.730952381	0.9949691253
1094	0.730952381	0.9946690151
1095	0.731122449	0.9943540404
1096	0.730952381	0.9940523524
1097	0.731037415	0.9937491696
1098	0.731122449	0.9934478137
1099	0.731122449	0.9931310122
1100	0.731207483	0.9928239264
1101	0.731292517	0.9925116091
1102	0.731292517	0.9922020322
1103	0.731377551	0.9918713628
1104	0.731462585	0.9915602081
1105	0.731377551	0.9912539528
1106	0.7316326531	0.9909522647
1107	0.7316326531	0.9906497462
1108	0.7317176871	0.9903648325
1109	0.7316326531	0.9900314227
1110	0.7317176871	0.9897368762
1111	0.7316326531	0.9894062068
1112	0.731547619	0.9890932252
1113	0.7317176871	0.9887809079
1114	0.7316326531	0.9884499063
1115	0.7316326531	0.9881339352
1116	0.7316326531	0.9878087465
1117	0.7317176871	0.98748389
1118	0.7317176871	0.9871779669
1119	0.7317176871	0.9868785209
1120	0.7317176871	0.9865746738
1121	0.7318027211	0.986253305
1122	0.7317176871	0.9859398251
1123	0.7318027211	0.985617709
1124	0.7318877551	0.985324159
1125	0.7319727891	0.9850079387
1126	0.7319727891	0.9847035934
1127	0.7318877551	0.9844082164
1128	0.7319727891	0.9841104313
1129	0.7319727891	0.983804259
1130	0.7320578231	0.9835254903
1131	0.7323979592	0.9831998864
1132	0.7323979592	0.9828721235
1133	0.7323979592	0.9825694389
1134	0.7324829932	0.9822414268
1135	0.7323979592	0.9819268674
1136	0.7324829932	0.9816155466
1137	0.7324829932	0.9813225779
1138	0.7324829932	0.9810269518
1139	0.7324829932	0.980729748
1140	0.7324829932	0.9804310494
1141	0.7326530612	0.9801390771
1142	0.7326530612	0.9798402955
1143	0.7326530612	0.9795473267
1144	0.7325680272	0.9792508703
1145	0.7327380952	0.9789602267
1146	0.7328231293	0.9786711608
1147	0.7327380952	0.9783731266
1148	0.7326530612	0.9780535847
1149	0.7327380952	0.9777406031
1150	0.7327380952	0.9774319396
1151	0.7328231293	0.9771384726
1152	0.7329081633	0.9768201763
1153	0.7329081633	0.9765333526
1154	0.7329081633	0.976242792
1155	0.7327380952	0.9759582104
1156	0.7328231293	0.9756732136
1157	0.7328231293	0.9753961887
1158	0.7329931973	0.9750916773
1159	0.7329931973	0.9747816021
1160	0.7329931973	0.9744922041
1161	0.7329931973	0.9742082038
1162	0.7329931973	0.9739256982
1163	0.7330782313	0.9736291587
1164	0.7330782313	0.9733466531
1165	0.7330782313	0.973052937
1166	0.7330782313	0.9727717601
1167	0.7330782313	0.9724794556
1168	0.7331632653	0.9721962857
1169	0.7331632653	0.9719161884
1170	0.7331632653	0.9716274547
1171	0.7332482993	0.9713402158
1172	0.7332482993	0.9710586236
1173	0.7332482993	0.9707469707
1174	0.7332482993	0.9704550814
1175	0.7333333333	0.970172908
1176	0.7332482993	0.9699086715
1177	0.7331632653	0.9696265811
1178	0.7331632653	0.9693271352
1179	0.7330782313	0.9690184716
1180	0.7331632653	0.9687118011
1181	0.7331632653	0.9684266382
1182	0.7330782313	0.9681520216
1183	0.7332482993	0.9678632049
1184	0.7334183673	0.9675809484
1185	0.7332482993	0.9673145528
1186	0.7333333333	0.9670406004
1187	0.7335034014	0.9667743709
1188	0.7334183673	0.9664796583
1189	0.7335034014	0.9661882673
1190	0.7336734694	0.9659200448
1191	0.7336734694	0.9656399474
1192	0.7335884354	0.9653637529
1193	0.7335884354	0.9650760158
1194	0.7335034014	0.9648166786
1195	0.7335034014	0.9645379099
1196	0.7335034014	0.9642661166
1197	0.7335034014	0.9639744765
1198	0.7335884354	0.9637119838
1199	0.7335884354	0.9634327999
1200	0.7335884354	0.9631512077
1201	0.7335884354	0.9628807431
1202	0.7335884354	0.9626047978
1203	0.7335884354	0.9623276068
1204	0.7336734694	0.9620267492
1205	0.7337585034	0.9617559524
1206	0.7336734694	0.9614854047
1207	0.7337585034	0.9611944289
1208	0.7337585034	0.9609056953
1209	0.7337585034	0.9606207815
1210	0.7338435374	0.960348573
1211	0.7339285714	0.9600553551
1212	0.7339285714	0.9597847244
1213	0.7339285714	0.9595097756
1214	0.7339285714	0.95922918
1215	0.7339285714	0.9589392007
1216	0.7339285714	0.9586860086
1217	0.7340136054	0.9584058282
1218	0.7339285714	0.9581358618
1219	0.7339285714	0.9578759433
1220	0.7339285714	0.9576163571
1221	0.7339285714	0.957342986
1222	0.7340986395	0.9570513459
1223	0.7340986395	0.9567798018
1224	0.7340986395	0.9565135722
1225	0.7341836735	0.9562494187
1226	0.7342687075	0.9559858465
1227	0.7341836735	0.9557040052
1228	0.7342687075	0.9554131125
1229	0.7342687075	0.955142897
1230	0.7342687075	0.9548738441
1231	0.7342687075	0.954594411
1232	0.7342687075	0.9543331639
1233	0.7342687075	0.9540648584
1234	0.7342687075	0.9537982967
1235	0.7342687075	0.9535206905
1236	0.7343537415	0.9532356937
1237	0.7343537415	0.9529722875
1238	0.7343537415	0.9526922732
1239	0.7343537415	0.9524361747
1240	0.7342687075	0.952175758
1241	0.7342687075	0.951890429
1242	0.7344387755	0.9516080895
1243	0.7344387755	0.9513412787
1244	0.7343537415	0.9510886679
1245	0.7344387755	0.9508333167
1246	0.7343537415	0.9505733983
1247	0.7343537415	0.9503103243
1248	0.7345238095	0.9500313065
1249	0.7345238095	0.94975096
1250	0.7345238095	0.9494768415
1251	0.7345238095	0.9492134354
1252	0.7346938776	0.9489536
1253	0.7346938776	0.9486759108
1254	0.7346938776	0.9484046988
1255	0.7347789116	0.9481475207
1256	0.7347789116	0.9478629391
1257	0.7347789116	0.9476151447
1258	0.7350340136	0.9473406941
1259	0.7348639456	0.9470702295
1260	0.7348639456	0.9467905473
1261	0.7348639456	0.9465360265
1262	0.7350340136	0.9462841631
1263	0.7349489796	0.9460136154
1264	0.7350340136	0.9457602572
1265	0.7350340136	0.9454786651
1266	0.7350340136	0.9452130168
1267	0.7350340136	0.9449467043
1268	0.7351190476	0.9446837964
1269	0.7350340136	0.9444459669
1270	0.7351190476	0.9441931069
1271	0.7350340136	0.9439440669
1272	0.7349489796	0.9436723566
1273	0.7349489796	0.9434164242
1274	0.7349489796	0.9431584988
1275	0.7347789116	0.9428829686
1276	0.7347789116	0.9426360046
1277	0.7347789116	0.9423829786
1278	0.7347789116	0.9421110192
1279	0.7347789116	0.9418397242
1280	0.7348639456	0.9415776467
1281	0.7347789116	0.9413282745
1282	0.7348639456	0.941076245
1283	0.7348639456	0.9408370868
1284	0.7349489796	0.940578497
1285	0.7348639456	0.9403287926
1286	0.7348639456	0.940074438
1287	0.7349489796	0.9398176751
1288	0.7348639456	0.9395597497
1289	0.7348639456	0.9392882055
1290	0.7348639456	0.9390345982
1291	0.7349489796	0.9387927827
1292	0.7349489796	0.9385415836
1293	0.7349489796	0.9382884746
1294	0.7349489796	0.9380254006
1295	0.7348639456	0.9377647348
1296	0.7348639456	0.9375186012
1297	0.7349489796	0.9372616722
1298	0.7350340136	0.9369995948
1299	0.7350340136	0.9367324518
1300	0.7350340136	0.936471869
1301	0.7351190476	0.9362038956
1302	0.7351190476	0.9359364205
1303	0.7351190476	0.9356848892
1304	0.7351190476	0.9354363474
1305	0.7351190476	0.9351879717
1306	0.7351190476	0.9349492287
1307	0.7352891156	0.9346916354
1308	0.7352891156	0.9344407685
1309	0.7352891156	0.9342015273
1310	0.7353741497	0.9339450966
1311	0.7352891156	0.9337052741
1312	0.7352891156	0.9334616317
1313	0.7353741497	0.9332135051
1314	0.7353741497	0.9329668733
1315	0.7353741497	0.9327256391
1316	0.7353741497	0.9324780938
1317	0.7354591837	0.9322205835
1318	0.7354591837	0.9319710453
1319	0.7355442177	0.9317122894
1320	0.7355442177	0.9314752073
1321	0.7354591837	0.931246014
1322	0.7355442177	0.9310169869
1323	0.7355442177	0.9307779118
1324	0.7355442177	0.9305257161
1325	0.7357993197	0.930270365
1326	0.7357993197	0.9300178372
1327	0.7357993197	0.9297561749
1328	0.7357993197	0.9295019863
1329	0.7358843537	0.9292649872
1330	0.7358843537	0.9290385344
1331	0.7359693878	0.9287958054
1332	0.7360544218	0.9285583911
1333	0.7360544218	0.9282956493
1334	0.7360544218	0.9280388865
1335	0.7360544218	0.9277944137
1336	0.7360544218	0.9275593245
1337	0.7361394558	0.9273206646
1338	0.7362244898	0.927080676
1339	0.7363095238	0.92682765
1340	0.7363095238	0.9265934743
1341	0.7363095238	0.926360046
1342	0.7363945578	0.9261177322
1343	0.7363945578	0.9258862139
1344	0.7363945578	0.9256324405
1345	0.7364795918	0.9253935314
1346	0.7365646259	0.9251414189
1347	0.7365646259	0.9249061636
1348	0.7365646259	0.9246799599
1349	0.7365646259	0.9244239444
1350	0.7365646259	0.924174157
1351	0.7366496599	0.923945545
1352	0.7366496599	0.9237042278
1353	0.7367346939	0.9234749515
1354	0.7366496599	0.9232299805
1355	0.7366496599	0.9229757919
1356	0.7367346939	0.9227344746
1357	0.7369047619	0.9224855176
1358	0.7368197279	0.9222303326
1359	0.7369897959	0.9220072844
1360	0.7369897959	0.9217644724
1361	0.7370748299	0.9215273072
1362	0.737244898	0.92130019
1363	0.737244898	0.921081626
1364	0.7370748299	0.9208344129
1365	0.737244898	0.9205932617
1366	0.737244898	0.9203566778
1367	0.737329932	0.9201234156
1368	0.7375	0.9198835931
1369	0.737585034	0.9196334735
1370	0.737585034	0.9193995469
1371	0.737585034	0.9191834742
1372	0.737670068	0.9189582669
1373	0.737670068	0.9187195239
1374	0.737585034	0.9184997974
1375	0.737670068	0.9182747562
1376	0.737670068	0.9180421583
1377	0.7378401361	0.9178075674
1378	0.7378401361	0.9175823601
1379	0.7380102041	0.917341375
1380	0.7380952381	0.9170990613
1381	0.7381802721	0.9168698681
1382	0.7381802721	0.9166588608
1383	0.7382653061	0.916416464
1384	0.7383503401	0.9161930006
1385	0.7383503401	0.9159775092
1386	0.7383503401	0.9157535475
1387	0.7383503401	0.9155342362
1388	0.7383503401	0.9153293739
1389	0.7383503401	0.9150829082
1390	0.7381802721	0.9148745582
1391	0.7383503401	0.9146545825
1392	0.7383503401	0.9144392571
1393	0.7383503401	0.9141966943
1394	0.7384353741	0.9139649268
1395	0.7385204082	0.9137394704
1396	0.7385204082	0.9135170035
1397	0.7386054422	0.913291464
1398	0.7386904762	0.9130519737
1399	0.7386904762	0.9128152237
1400	0.7387755102	0.9126110259
1401	0.7387755102	0.912390718
1402	0.7387755102	0.9121447505
1403	0.7388605442	0.9119099104
1404	0.7389455782	0.9116987371
1405	0.7389455782	0.9114795918
1406	0.7389455782	0.9112610278
1407	0.7390306122	0.9110355715
1408	0.7390306122	0.9108020601
1409	0.7390306122	0.9105843265
1410	0.7391156463	0.9103500678
1411	0.7393707483	0.9101227014
1412	0.7395408163	0.9098940895
1413	0.7394557823	0.9096827501
1414	0.7393707483	0.9094510656
1415	0.7395408163	0.9092339133
1416	0.7395408163	0.9090115294
1417	0.7394557823	0.9088014356
1418	0.7393707483	0.9085871898
1419	0.7392857143	0.9083617334
1420	0.7393707483	0.9081289694
1421	0.7395408163	0.9079182112
1422	0.7395408163	0.9076967408
1423	0.7396258503	0.9074739417
1424	0.7396258503	0.9072566234
1425	0.7396258503	0.9070309178
1426	0.7397959184	0.9068179176
1427	0.7398809524	0.9066248472
1428	0.7398809524	0.9064269604
1429	0.7398809524	0.9061961064
1430	0.7400510204	0.9059751342
1431	0.7400510204	0.9057699398
1432	0.7401360544	0.905555777
1433	0.7402210884	0.9053543195
1434	0.7403061224	0.9051222198
1435	0.7402210884	0.9049112956
1436	0.7403911565	0.9046788637
1437	0.7403061224	0.9044461828
1438	0.7404761905	0.9042278679
1439	0.7404761905	0.9040137881
1440	0.7405612245	0.9038075142
1441	0.7405612245	0.9035982508
1442	0.7404761905	0.9033757839
1443	0.7405612245	0.9031455111
1444	0.7407312925	0.9029364969
1445	0.7407312925	0.9027179329
1446	0.7406462585	0.9025019432
1447	0.7408163265	0.9022760716
1448	0.7408163265	0.9020619918
1449	0.7409013605	0.901841767
1450	0.7409863946	0.9016307597
1451	0.7409863946	0.9014206659
1452	0.7409013605	0.9012158867
1453	0.7410714286	0.9009871087
1454	0.7410714286	0.9007688769
1455	0.7410714286	0.9005409293
1456	0.7410714286	0.9003362331
1457	0.7411564626	0.9001330317
1458	0.7411564626	0.8999195332
1459	0.7411564626	0.8997130932
1460	0.7410714286	0.8994901281
1461	0.7411564626	0.899269405
1462	0.7412414966	0.8990637124
1463	0.7413265306	0.8988373426
1464	0.7413265306	0.8986194429
1465	0.7414115646	0.898419314
1466	0.7412414966	0.8981912003
1467	0.7414115646	0.897967986
1468	0.7413265306	0.8977588057
1469	0.7412414966	0.8975455563
1470	0.7412414966	0.8973338847
1471	0.7414115646	0.8971143242
1472	0.7414965986	0.8968903626
1473	0.7415816327	0.8966628302
1474	0.7414115646	0.8964511586
1475	0.7416666667	0.8962404005
1476	0.7418367347	0.896026985
1477	0.7418367347	0.8958315895
1478	0.7418367347	0.895616098
1479	0.7419217687	0.8954128136
1480	0.7419217687	0.8952038823
1481	0.7419217687	0.895004916
1482	0.7419217687	0.8947917497
1483	0.7420068027	0.894585891
1484	0.7420918367	0.8943712299
1485	0.7420068027	0.8941505899
1486	0.7420918367	0.8939517067
1487	0.7420918367	0.8937534047
1488	0.7422619048	0.8935372489
1489	0.7421768707	0.8933347118
1490	0.7423469388	0.8931320087
1491	0.7422619048	0.8929337897
1492	0.7422619048	0.8927261041
1493	0.7423469388	0.8925286325
1494	0.7423469388	0.8923330709
1495	0.7423469388	0.8921137596
1496	0.7424319728	0.8919176997
1497	0.7425170068	0.8917145813
1498	0.7426020408	0.8915191028
1499	0.7427721088	0.8913208008
1500	0.7428571429	0.8911185959
1501	0.7428571429	0.8909220378
1502	0.7428571429	0.8907320399
1503	0.7427721088	0.8905428724
1504	0.7429421769	0.8903246406
1505	0.7430272109	0.8901243456
1506	0.7430272109	0.8899303618
1507	0.7428571429	0.8897198528
1508	0.7430272109	0.8895343391
1509	0.7430272109	0.8893473307
1510	0.7430272109	0.8891467866
1511	0.7431972789	0.8889482355
1512	0.7432823129	0.8887404669
1513	0.7433673469	0.8885239789
1514	0.7432823129	0.8883283343
1515	0.743452381	0.8881138393
1516	0.743537415	0.8879079806
1517	0.743537415	0.8877078517
1518	0.743622449	0.8875022421
1519	0.743707483	0.8872909857
1520	0.743622449	0.8870937633
1521	0.743707483	0.8869050941
1522	0.743792517	0.8866991523
1523	0.743792517	0.8865020129
1524	0.743792517	0.8863174957
1525	0.743792517	0.8861314008
1526	0.743792517	0.8859388287
1527	0.743792517	0.8857342156
1528	0.743792517	0.8855392352
1529	0.743792517	0.8853335426
1530	0.743792517	0.8851196289
1531	0.743792517	0.8849029749
1532	0.743792517	0.8847102366
1533	0.743707483	0.884490427
1534	0.743877551	0.8842765133
1535	0.743877551	0.8840821143
1536	0.743962585	0.8838721035
1537	0.743962585	0.8836865068
1538	0.743962585	0.8834774095
1539	0.743962585	0.8832713847
1540	0.744047619	0.8830808056
1541	0.744047619	0.8828909738
1542	0.7441326531	0.8826954952
1543	0.7442176871	0.8824983558
1544	0.7443027211	0.8822834456
1545	0.7443027211	0.8820922021
1546	0.7443027211	0.8818927376
1547	0.7443877551	0.8817089678
1548	0.7443877551	0.8815401454
1549	0.7443877551	0.8813321276
1550	0.7443877551	0.8811404689
1551	0.7443877551	0.8809410043
1552	0.7443877551	0.8807355608
1553	0.7444727891	0.8805453138
1554	0.7444727891	0.8803521604
1555	0.7445578231	0.8801601695
1556	0.7445578231	0.8799598746
1557	0.7445578231	0.8797506112
1558	0.7446428571	0.8795479911
1559	0.7446428571	0.8793660482
1560	0.7446428571	0.879183441
1561	0.7447278912	0.8789863016
1562	0.7448129252	0.8787794463
1563	0.7447278912	0.878572342
1564	0.7448129252	0.8783815968
1565	0.7448979592	0.8781798901
1566	0.7448979592	0.8779981963
1567	0.7449829932	0.8777939154
1568	0.7448979592	0.8776079866
1569	0.7448979592	0.87741857
1570	0.7448979592	0.8772217627
1571	0.7448979592	0.8770364152
1572	0.7448979592	0.8768571296
1573	0.7448979592	0.876661651
1574	0.7448979592	0.8764900052
1575	0.7450680272	0.8762917032
1576	0.7451530612	0.876092986
1577	0.7451530612	0.875906808
1578	0.7451530612	0.8757173914
1579	0.7450680272	0.8755156017
1580	0.7453231293	0.8753214518
1581	0.7452380952	0.8751299592
1582	0.7454081633	0.8749416222
1583	0.7453231293	0.8747532021
1584	0.7454081633	0.8745743317
1585	0.7454931973	0.8744023537
1586	0.7455782313	0.8742155114
1587	0.7455782313	0.8740382188
1588	0.7454931973	0.8738487192
1589	0.7455782313	0.8736495037
1590	0.7455782313	0.8734481293
1591	0.7456632653	0.8732663524
1592	0.7456632653	0.8730952049
1593	0.7456632653	0.8729129298
1594	0.7456632653	0.8727126349
1595	0.7457482993	0.8725193153
1596	0.7457482993	0.8723270754
1597	0.7458333333	0.8721527722
1598	0.7457482993	0.8719710785
1599	0.7457482993	0.8717820771
1600	0.7457482993	0.8715898371
1601	0.7457482993	0.8714078942
1602	0.7457482993	0.8712083466
1603	0.7457482993	0.8710376143
1604	0.7457482993	0.8708634772
1605	0.7457482993	0.8706674174
1606	0.7458333333	0.8704915365
1607	0.7458333333	0.8703115865
1608	0.7458333333	0.8701370343
1609	0.7458333333	0.8699599078
1610	0.7458333333	0.8697855216
1611	0.7457482993	0.8695989284
1612	0.7457482993	0.8694306873
1613	0.7456632653	0.8692393608
1614	0.7456632653	0.8690622343
1615	0.7457482993	0.8688868516
1616	0.7457482993	0.8687039122
1617	0.7457482993	0.8685201424
1618	0.7457482993	0.8683499914
1619	0.7457482993	0.8681828298
1620	0.7457482993	0.8679864377
1621	0.7456632653	0.8678077334
1622	0.7456632653	0.8676233824
1623	0.7456632653	0.8674403599
1624	0.7456632653	0.8672572545
1625	0.7456632653	0.8670876847
1626	0.7456632653	0.8668930365
1627	0.7457482993	0.8667193977
1628	0.7457482993	0.8665279881
1629	0.7456632653	0.8663528546
1630	0.7457482993	0.8661631889
1631	0.7458333333	0.8659962764
1632	0.7457482993	0.8657987218
1633	0.7457482993	0.8656058175
1634	0.7456632653	0.8654325109
1635	0.7456632653	0.8652325481
1636	0.7456632653	0.8650573315
1637	0.7456632653	0.8648810354
1638	0.7457482993	0.8647076458
1639	0.7457482993	0.8645315988
1640	0.7457482993	0.8643557179
1641	0.7457482993	0.8641836569
1642	0.7458333333	0.8640157479
1643	0.7458333333	0.8638314799
1644	0.7458333333	0.8636728715
1645	0.7458333333	0.8635076198
1646	0.7458333333	0.863337967
1647	0.7458333333	0.8631634978
1648	0.7460034014	0.8629730017
1649	0.7460034014	0.8627829208
1650	0.7459183673	0.8625974902
1651	0.7458333333	0.8624272561
1652	0.7458333333	0.8622533681
1653	0.7460034014	0.8620720896
1654	0.7459183673	0.8619114882
1655	0.7460034014	0.8617242307
1656	0.7460034014	0.8615571522
1657	0.7460884354	0.861366656
1658	0.7460884354	0.8611931833
1659	0.7460884354	0.8610098287
1660	0.7461734694	0.8608312075
1661	0.7461734694	0.8606613886
1662	0.7462585034	0.8605007872
1663	0.7462585034	0.8603193426
1664	0.7462585034	0.8601343272
1665	0.7463435374	0.8599576989
1666	0.7463435374	0.8597657911
1667	0.7463435374	0.8596064353
1668	0.7463435374	0.8594346235
1669	0.7464285714	0.8592484455
1670	0.7463435374	0.8590698242
1671	0.7463435374	0.8588889609
1672	0.7464285714	0.8587204706
1673	0.7465136054	0.8585537242
1674	0.7464285714	0.8583726117
1675	0.7465136054	0.8581873472
1676	0.7465986395	0.8580174453
1677	0.7465136054	0.8578412322
1678	0.7465986395	0.8576770601
1679	0.7465986395	0.857504916
1680	0.7465986395	0.857322724
1681	0.7465986395	0.8571617905
1682	0.7465986395	0.8570006079
1683	0.7465986395	0.8568385118
1684	0.7465986395	0.8566627139
1685	0.7465986395	0.8564772833
1686	0.7466836735	0.856300655
1687	0.7466836735	0.8561292583
1688	0.7466836735	0.8559600207
1689	0.7468537415	0.8557746732
1690	0.7468537415	0.8556049373
1691	0.7469387755	0.855420254
1692	0.7471088435	0.855246117
1693	0.7471938776	0.855064008
1694	0.7470238095	0.8549021611
1695	0.7471088435	0.8547183082
1696	0.7471938776	0.8545531396
1697	0.7472789116	0.8543702002
1698	0.7474489796	0.8542013778
1699	0.7473639456	0.8540217601
1700	0.7473639456	0.8538666394
1701	0.7473639456	0.8536901772
1702	0.7474489796	0.8535268355
1703	0.7473639456	0.8533486295
1704	0.7474489796	0.8531781463
1705	0.7474489796	0.8530054209
1706	0.7474489796	0.8528493868
1707	0.7473639456	0.8526870416
1708	0.7473639456	0.8525070917
1709	0.7471938776	0.852331543
1710	0.7472789116	0.8521619732
1711	0.7472789116	0.8519910748
1712	0.7472789116	0.8518123705
1713	0.7472789116	0.8516338322
1714	0.7472789116	0.8514715701
1715	0.7472789116	0.8512963535
1716	0.7473639456	0.8511266176
1717	0.7473639456	0.8509690888
1718	0.7472789116	0.8508220231
1719	0.7473639456	0.8506601762
1720	0.7473639456	0.8504969175
1721	0.7472789116	0.8503290916
1722	0.7473639456	0.8501691546
1723	0.7473639456	0.8500068094
1724	0.7474489796	0.8498451285
1725	0.7474489796	0.8496604452
1726	0.7475340136	0.849475845
1727	0.7475340136	0.8493194788
1728	0.7476190476	0.8491568014
1729	0.7476190476	0.8489784293
1730	0.7476190476	0.8488171636
1731	0.7476190476	0.8486475108
1732	0.7476190476	0.8484708825
1733	0.7477040816	0.8483052987
1734	0.7477040816	0.8481559079
1735	0.7477040816	0.8479917358
1736	0.7477040816	0.8478246572
1737	0.7477040816	0.8476533436
1738	0.7477040816	0.8474791235
1739	0.7477040816	0.8473118789
1740	0.7477040816	0.8471414787
1741	0.7478741497	0.8469878528
1742	0.7478741497	0.8468112245
1743	0.7479591837	0.8466475506
1744	0.7478741497	0.846484458
1745	0.7480442177	0.8463182929
1746	0.7480442177	0.8461595185
1747	0.7479591837	0.8459931043
1748	0.7480442177	0.8458485298
1749	0.7478741497	0.8456907519
1750	0.7480442177	0.8455259154
1751	0.7480442177	0.8453734521
1752	0.7480442177	0.8452264695
1753	0.7480442177	0.8450649547
1754	0.7480442177	0.8448923124
1755	0.7481292517	0.8447219122
1756	0.7481292517	0.8445612278
1757	0.7481292517	0.8443839352
1758	0.7480442177	0.8442083034
1759	0.7481292517	0.8440417231
1760	0.7481292517	0.8438712399
1761	0.7481292517	0.8437132959
1762	0.7481292517	0.8435665624
1763	0.7481292517	0.8434243131
1764	0.7481292517	0.8432685281
1765	0.7481292517	0.8431101689
1766	0.7481292517	0.8429481558
1767	0.7481292517	0.8427937826
1768	0.7481292517	0.8426415683
1769	0.7481292517	0.8424875272
1770	0.7481292517	0.8423306627
1771	0.7482142857	0.8421626707
1772	0.7482142857	0.8419917723
1773	0.7481292517	0.8418260224
1774	0.7481292517	0.8416621825
1775	0.7482142857	0.8415060653
1776	0.7482993197	0.8413570897
1777	0.7482993197	0.8411987305
